"","food_changes","food_changes_SA","food_rate","food_rate_SA"
"56",800,961.889397420234,0.0444444444444445,0.0557619975664547
"57",800,961.889397420234,0.0444444444444445,0.0557619975664547
"58",3000,1449.06964457622,0.155555555555556,0.0630129588315939
"59",3000,1449.06964457622,0.155555555555556,0.0630129588315939
"60",3000,1449.06964457622,0.155555555555556,0.0630129588315939
"61",100,871.671284673722,0.0222222222222222,0.0781590045457291
"62",100,871.671284673722,0.0222222222222222,0.0781590045457291
"63",100,871.671284673722,0.0222222222222222,0.0781590045457291
"64",200,837.527789793328,0.0555555555555556,0.0821691666132771
"65",200,837.527789793328,0.0555555555555556,0.0821691666132771
"66",200,837.527789793328,0.0555555555555556,0.0821691666132771
"67",966.666666666667,1091.55202872922,0.0555555555555556,0.0658016528656705
"68",966.666666666667,1091.55202872922,0.0555555555555556,0.0658016528656705
"69",966.666666666667,1091.55202872922,0.0555555555555556,0.0658016528656705
"70",2133.33333333333,586.462318029193,0.166666666666667,0.0728340335030312
"71",2133.33333333333,586.462318029193,0.166666666666667,0.0728340335030312
"72",2133.33333333333,586.462318029193,0.166666666666667,0.0728340335030312
"73",-800,-11.0303403361875,-0.0222222222222222,0.0345941906144957
"74",-800,-11.0303403361875,-0.0222222222222222,0.0345941906144957
"75",-800,-11.0303403361875,-0.0222222222222222,0.0345941906144957
"76",-266.666666666667,398.299142425166,-0.0333333333333333,-0.00450551866818595
"77",-266.666666666667,398.299142425166,-0.0333333333333333,-0.00450551866818595
"78",-266.666666666667,398.299142425166,-0.0333333333333333,-0.00450551866818595
"79",600,693.447505182691,0,0.010210915542245
"80",600,693.447505182691,0,0.010210915542245
"81",600,693.447505182691,0,0.010210915542245
"82",2866.66666666667,1335.01005660268,0.155555555555556,0.0617218540855496
"83",2866.66666666667,1335.01005660268,0.155555555555556,0.0617218540855496
"84",2866.66666666667,1335.01005660268,0.155555555555556,0.0617218540855496
"85",-300,470.151103524512,0,0.0517169186807345
"86",-300,470.151103524512,0,0.0517169186807345
"87",-300,470.151103524512,0,0.0517169186807345
"88",33.3333333333333,679.173165202513,0.0444444444444444,0.073258192405363
"89",33.3333333333333,679.173165202513,0.0444444444444444,0.073258192405363
"90",33.3333333333333,679.173165202513,0.0444444444444444,0.073258192405363
"91",433.333333333333,499.61829267113,0.0555555555555556,0.0661494970393043
"92",433.333333333333,499.61829267113,0.0555555555555556,0.0661494970393043
"93",433.333333333333,499.61829267113,0.0555555555555556,0.0661494970393043
"94",2333.33333333333,895.707373901537,0.166666666666667,0.0810043589066314
"95",2333.33333333333,895.707373901537,0.166666666666667,0.0810043589066314
"96",2333.33333333333,895.707373901537,0.166666666666667,0.0810043589066314
"97",300,1040.51687782943,0,0.0451761350616205
"98",300,1040.51687782943,0,0.0451761350616205
"99",300,1040.51687782943,0,0.0451761350616205
"100",266.666666666667,883.957967655958,0,0.0275332755352531
"101",266.666666666667,883.957967655958,0,0.0275332755352531
"102",266.666666666667,883.957967655958,0,0.0275332755352531
"103",800,833.430319963902,0.0555555555555556,0.0656518150125709
"104",800,833.430319963902,0.0555555555555556,0.0656518150125709
"105",800,833.430319963902,0.0555555555555556,0.0656518150125709
"106",2033.33333333333,687.754163573645,0.144444444444444,0.0664771084361304
"107",2033.33333333333,687.754163573645,0.144444444444444,0.0664771084361304
"108",2033.33333333333,687.754163573645,0.144444444444444,0.0664771084361304
"109",-333.333333333333,375.970801291045,0,0.0408384372418132
"110",-333.333333333333,375.970801291045,0,0.0408384372418132
"111",-333.333333333333,375.970801291045,0,0.0408384372418132
"112",0,595.033621466136,0.0222222222222222,0.0488170043367142
"113",0,595.033621466136,0.0222222222222222,0.0488170043367142
"114",0,595.033621466136,0.0222222222222222,0.0488170043367142
"115",500,511.208312440128,0.0444444444444445,0.0530750370571014
"116",500,511.208312440128,0.0444444444444445,0.0530750370571014
"117",500,511.208312440128,0.0444444444444445,0.0530750370571014
"118",1566.66666666667,285.332386706527,0.133333333333333,0.060502341430052
"119",1566.66666666667,285.332386706527,0.133333333333333,0.060502341430052
"120",1566.66666666667,285.332386706527,0.133333333333333,0.060502341430052
"121",-33.3333333333333,648.954761257446,0.0222222222222222,0.0593596225335054
"122",-33.3333333333333,648.954761257446,0.0222222222222222,0.0593596225335054
"123",-33.3333333333333,648.954761257446,0.0222222222222222,0.0593596225335054
"124",-33.3333333333333,541.412734715125,0.0222222222222222,0.0481948360037543
"125",-33.3333333333333,541.412734715125,0.0222222222222222,0.0481948360037543
"126",-33.3333333333333,541.412734715125,0.0222222222222222,0.0481948360037543
"127",266.666666666667,254.558838130851,0.0111111111111111,0.0181963772178489
"128",266.666666666667,254.558838130851,0.0111111111111111,0.0181963772178489
"129",266.666666666667,254.558838130851,0.0111111111111111,0.0181963772178489
"130",1566.66666666667,345.894636451091,0.0888888888888889,0.0208159870947388
"131",1566.66666666667,345.894636451091,0.0888888888888889,0.0208159870947388
"132",1566.66666666667,345.894636451091,0.0888888888888889,0.0208159870947388
"133",-100,567.745388764549,0.0111111111111111,0.0465309148374793
"134",-100,567.745388764549,0.0111111111111111,0.0465309148374793
"135",-100,567.745388764549,0.0111111111111111,0.0465309148374793
"136",-133.333333333333,429.943124575013,0,0.0254858312231185
"137",-133.333333333333,429.943124575013,0,0.0254858312231185
"138",-133.333333333333,429.943124575013,0,0.0254858312231185
"139",400,378.602236443681,0.0111111111111111,0.0175835357026325
"140",400,378.602236443681,0.0111111111111111,0.0175835357026325
"141",400,378.602236443681,0.0111111111111111,0.0175835357026325
"142",966.666666666667,-228.614280200106,0.0444444444444444,-0.0216506834646229
"143",966.666666666667,-228.614280200106,0.0444444444444444,-0.0216506834646229
"144",966.666666666667,-228.614280200106,0.0444444444444444,-0.0216506834646229
"145",-366.666666666667,289.866938702856,0.0444444444444444,0.0784378748629223
"146",-366.666666666667,289.866938702856,0.0444444444444444,0.0784378748629223
"147",-366.666666666667,289.866938702856,0.0444444444444444,0.0784378748629223
"148",-533.333333333333,21.4823068160176,0.0444444444444445,0.0696995430415349
"149",-533.333333333333,21.4823068160176,0.0444444444444445,0.0696995430415349
"150",-533.333333333333,21.4823068160176,0.0444444444444445,0.0696995430415349
"151",333.333333333333,304.314595623045,0.0444444444444444,0.0504425136576738
"152",333.333333333333,304.314595623045,0.0444444444444444,0.0504425136576738
"153",333.333333333333,304.314595623045,0.0444444444444444,0.0504425136576738
"154",1000,-169.482652721215,0.0666666666666666,0.00257509928340184
"155",1000,-169.482652721215,0.0666666666666666,0.00257509928340184
"156",1000,-169.482652721215,0.0666666666666666,0.00257509928340184
"157",100,746.625210764418,0.0444444444444444,0.0772523328994241
"158",100,746.625210764418,0.0444444444444444,0.0772523328994241
"159",100,746.625210764418,0.0444444444444444,0.0772523328994241
"160",133.333333333333,681.782456796387,0.0333333333333334,0.0583020793135112
"161",133.333333333333,681.782456796387,0.0333333333333334,0.0583020793135112
"162",133.333333333333,681.782456796387,0.0333333333333334,0.0583020793135112
"163",566.666666666667,531.516624380732,0.0777777777777778,0.0834351910565046
"164",566.666666666667,531.516624380732,0.0777777777777778,0.0834351910565046
"165",566.666666666667,531.516624380732,0.0777777777777778,0.0834351910565046
"166",900,-248.735132877586,0.0888888888888889,0.0265010974905908
"167",900,-248.735132877586,0.0888888888888889,0.0265010974905908
"168",900,-248.735132877586,0.0888888888888889,0.0265010974905908
